#,Name,Comments 1,Quarter,Down,Distance,Field Position,P/10,SY/GL,Red Area,Drive #,Drive Play #,Gain,R/P,Hash,Personnel,Formation,Form Var,Motion,Starting Form,FIB,Endover,Form Adj Reduce,Y Location,Pass Concept,Pass Result,Backfield,Run Concept,Run Strength,Play Type,Proctection,Front,Front Type,Stunt,Pressure Type,Coverage,2M/4M,BC/REC,QB,RB,TE,WR,Tempo,pff_OFFPERSONNELBASIC,pff_RUNPASS,pff_DRIVEPLAY,pff_HASHDEF,pff_PREVIOUSGAINLOSS,pff_GAINLOSS,pff_SCREEN,pff_QUICKGAME,pff_RUNCONCEPT3,pff_RUNCONCEPTPRIMARY,pff_PENALTY,pff_TOUCHDOWN,pff_TRICKLOOK,pff_TRICKPLAY,pff_TEMPO,pff_2MINUTE,pff_GARBAGETIME,pff_BALLCARRIER,pff_QB,pff_RBS,pff_WRS,pff_TES,pff_FRONTTYPE,pff_OFFFORMATIONGROUP,pff_RUNPASSOPTION,pff_PREVIOUSRUNPASS,pff_PASSRECEIVERTARGET,pff_BLITZDOG,pff_PASSCOVERAGEBASIC
1,"2501 Mississippi State O vs Southern Miss, PFF Play 002",2,1,0,10,'-25,P,,,1,1,3,P,R,11,DUO Y OFF,,,,,,,OFF,,RUN,GN,,,SCR,,BEAR,,,,COVER 3 SEAM,,MSST 02,MSST 02,06,08,00; 03; 04,0,11,P,1,R,,3,0,0,,INSIDE ZONE,,,0,0,0,0,0,MSST 02,MSST 02,06,00; 03; 04,08,BEAR,2x2,0,,,0,COVER 3 SEAM
2,"2501 Mississippi State O vs Southern Miss, PFF Play 003",3,1,2,7,'-28,2,,,1,2,3,R,R,11,TREY Y OFF,,,,,,,OFF,,,GN,,,ZN,,UNDER,4 DOWN,,,COVER 3,,MSST 06,MSST 02,06,08,00; 03; 04,1,11,R,2,R,3,3,0,,,MAN,,,0,0,1,0,0,MSST 06,MSST 02,06,00; 03; 04,08,UNDER,1x3,1,P,,1,COVER 3
3,"2501 Mississippi State O vs Southern Miss, PFF Play 004",4,1,3,4,'-31,3,,,1,3,12,P,R,11,TREY Y OFF,,,,,,,OFF,,COMPLETE,GF,,,DB,,WIDE OVER,4 DOWN,,,COVER 3,,MSST 08,MSST 02,06,08,00; 03; 04,1,11,P,3,R,3,12,0,0,,,,,0,0,1,0,0,MSST 08,MSST 02,06,00; 03; 04,08,WIDE OVER,1x3,0,R,MSST 08,1,COVER 3
4,"2501 Mississippi State O vs Southern Miss, PFF Play 005",5,1,1,10,'-43,1,,,1,4,0,P,C,11,TREY Y OFF,,,,,,,OFF,,INCOMPLETE,GN,,,DB,,EVEN,4 DOWN,,,COVER 2 MAN,,MSST 00,MSST 02,06,08,00; 03; 04,1,11,P,4,C,12,,0,0,,COUNTER,,,0,0,1,0,0,,MSST 02,06,00; 03; 04,08,EVEN,1x3,1,P,MSST 00,1,COVER 2 MAN
5,"2501 Mississippi State O vs Southern Miss, PFF Play 006",6,1,2,10,'-43,2,,,1,5,57,P,C,11,DOUBLES,,,,,,,OPEN,,COMPLETE,GF,,,PA,,EVEN,4 DOWN,,,COVER 4,,MSST 08,MSST 02,06,08,00; 03; 04,0,11,P,5,C,12,57,0,0,,INSIDE ZONE,,MSST 08,0,0,0,0,0,MSST 08,MSST 02,06,00; 03; 04,08,EVEN,2x2,1,P,MSST 08,0,COVER 4
6,"2501 Mississippi State O vs Southern Miss, PFF Play 019",19,1,0,10,'-6,P,,,2,1,4,P,L,12,ACE YU OFF,,,,,,,OFF,,COMPLETE,GN,,,DB,,UNDER,4 DOWN,,,COVER 3,,MSST 00,MSST 02,24,08; 87,00; 04,0,12,P,1,L,57,4,0,0,,MAN,,,0,0,0,0,0,MSST 00,MSST 02,24,00; 04,08; 87,UNDER,2x2,1,P,MSST 00,1,COVER 3
7,"2501 Mississippi State O vs Southern Miss, PFF Play 020",20,1,2,6,'-10,2,,,2,2,2,R,L,12,ACE YU OFF,,,,,,,OFF,,,GN,,,ZN,,BEAR,,,,COVER 4,,MSST 24,MSST 02,24,08; 87,00; 04,1,12,R,2,L,4,2,0,,,MAN,,,0,0,1,0,0,MSST 24,MSST 02,24,00; 04,08; 87,BEAR,2x2,1,P,,0,COVER 4
8,"2501 Mississippi State O vs Southern Miss, PFF Play 021",21,1,3,4,'-12,3,,,2,3,5,R,L,12,TRIPS - SLOT,,,,,,,OPEN,,,GEMP,QB DRAW,,DRAW,,OVER,4 DOWN,,,COVER 3,,MSST 02,MSST 02,24,08; 87,00; 04,1,12,R,3,L,2,5,0,,,DRAW,,,0,0,1,0,0,MSST 02,MSST 02,24,00; 04,08; 87,OVER,3x2,1,R,,1,COVER 3
9,"2501 Mississippi State O vs Southern Miss, PFF Play 022",22,1,1,10,'-17,1,,,2,4,0,P,C,12,ACE YU OFF,,,,,,,OFF,,INTERCEPTION,GN,,,PA,,EVEN,4 DOWN,,,COVER 3,,MSST 08,MSST 02,24,08; 87,00; 04,1,12,P,4,C,5,,0,0,,UNDEFINED,,,0,0,1,0,0,,MSST 02,24,00; 04,08; 87,EVEN,2x2,0,R,MSST 08,0,COVER 3
10,"2501 Mississippi State O vs Southern Miss, PFF Play 028",28,1,0,10,'-25,P,,,3,1,2,P,R,11,TRIPS - SLOT,,,,,,,OPEN,BUBBLE SCR,COMPLETE,GEMP,,,DB,,EVEN,4 DOWN,,,COVER 4,,MSST 09,MSST 02,06,87,07; 09; 11,0,11,P,1,R,5,2,1,0,,DRAW,,,0,0,0,0,0,MSST 09,MSST 02,06,07; 09; 11,87,EVEN,2x3,1,P,MSST 09,0,COVER 4
11,"2501 Mississippi State O vs Southern Miss, PFF Play 029",29,1,2,8,'-27,2,,,3,2,5,P,L,11,TRIPS - OPEN,,,,,,,,,INCOMPLETE,GF,,,PA,,SPLIT,4 DOWN,,,COVER 3 SEAM,,MSST 11,MSST 02,06,87,07; 09; 11,1,11,P,2,L,2,,0,0,,OUTSIDE ZONE,DTM,,0,0,1,0,0,,MSST 02,06,07; 09; 11,87,EVEN,1x3,0,P,MSST 11,1,COVER 3 SEAM
12,"2501 Mississippi State O vs Southern Miss, PFF Play 030",30,1,2,3,'-32,2,,,3,3,7,R,L,11,TREY Y OFF,,,,,,,OFF,,,GN,,,ZN,,EVEN,4 DOWN,,,COVER 4,,MSST 06,MSST 02,06,87,07; 09; 11,0,11,R,3,L,2,7,0,,,MAN,,,0,0,0,0,0,MSST 06,MSST 02,06,07; 09; 11,87,EVEN,3x1,1,P,,0,COVER 4
13,"2501 Mississippi State O vs Southern Miss, PFF Play 031",31,1,1,10,'-39,1,,,3,4,14,R,L,11,TREY Y OFF,,,,,,,OFF,,,GN,,,ZN,,EVEN,4 DOWN,,,COVER 2 MAN,,MSST 06,MSST 02,06,87,07; 09; 11,1,11,R,4,L,7,14,0,,,INSIDE ZONE,,,0,0,1,0,0,MSST 06,MSST 02,06,07; 09; 11,87,EVEN,3x1,1,R,,0,COVER 2 MAN
14,"2501 Mississippi State O vs Southern Miss, PFF Play 032",32,1,1,10,'+47,1,,,3,5,16,R,L,11,DOUBLES,,,,,,,OPEN,,,GF,,STR,ZN,,EVEN,4 DOWN,,,COVER 2,,MSST 06,MSST 02,06,87,07; 09; 11,1,11,R,5,L,14,16,0,,,INSIDE ZONE,,,0,0,1,0,0,MSST 06,MSST 02,06,07; 09; 11,87,EVEN,2x2,1,R,,0,COVER 2
15,"2501 Mississippi State O vs Southern Miss, PFF Play 033",33,1,1,10,'+31,1,,,3,6,6,P,L,11,DUO Y OFF,,,,,,,OFF,,COMPLETE,GF,,,DB,,UNDER,4 DOWN,,,COVER 2,,MSST 03,MSST 02,24,08,00; 03; 04,0,11,P,6,L,16,6,1,0,,,MSST 04 OH,,0,0,0,0,0,MSST 03,MSST 02,24,00; 03; 04,08,UNDER,2x2,0,R,MSST 03,0,COVER 2
16,"2501 Mississippi State O vs Southern Miss, PFF Play 034",34,1,1,14,'+35,1,,,3,7,3,P,R,11,QUADS - NIX,,,,,,,,,COMPLETE,GN,,,DB,,EVEN,4 DOWN,,,COVER 6,,MSST 04,MSST 02,24,08,00; 03; 04,0,11,P,7,R,6,3,1,0,,INSIDE ZONE,,,0,0,0,0,0,MSST 04,MSST 02,24,00; 03; 04,08,EVEN,0x4,1,P,MSST 04,0,COVER 6
17,"2501 Mississippi State O vs Southern Miss, PFF Play 035",35,1,2,11,'+32,2,,,3,8,0,P,L,11,TREY Y OFF,,,,,,,OFF,,COMPLETE,GN,,,SCR,,WIDE OVER,4 DOWN,,,COVER 6,,MSST 03,MSST 02,24,08,00; 03; 04,0,11,P,8,L,3,0,1,0,,OUTSIDE ZONE,,,0,0,0,0,0,MSST 03,MSST 02,24,00; 03; 04,08,WIDE OVER,3x1,1,P,MSST 03,0,COVER 6
18,"2501 Mississippi State O vs Southern Miss, PFF Play 036",36,1,3,11,'+32,3,,,3,9,25,P,R,11,DOUBLES,,,,,,,OPEN,,COMPLETE,GN,,,DB,,EVEN,4 DOWN,,,COVER 3,,MSST 24,MSST 02,24,08,00; 03; 11,1,11,P,9,R,0,25,0,0,,,ILF,,0,0,1,0,0,MSST 24,MSST 02,24,00; 03; 11,08,EVEN,2x2,0,P,MSST 24,0,COVER 3
19,"2501 Mississippi State O vs Southern Miss, PFF Play 037",37,1,3,16,'+37,3,,,3,10,0,P,R,11,TRIPS - OPEN,,,,,,,,,SACK,GF,,,DB,,EVEN,4 DOWN,,,COVER 3,,MSST 02,MSST 02,06,08,00; 03; 04,0,11,P,10,R,25,0,0,0,,,,,0,0,0,0,0,MSST 02,MSST 02,06,00; 03; 04,08,EVEN,1x3,0,P,,1,COVER 3
20,"2501 Mississippi State O vs Southern Miss, PFF Play 050",50,2,0,10,'-45,P,,,4,1,-4,P,R,21,TREY Y OFF,,,,,,,OFF,,COMPLETE,GN,,,DB,,OVER,4 DOWN,,,COVER 3,,MSST 22,MSST 02,20; 22,87,03; 09,0,21,P,1,R,0,-4,1,0,,,,,0,0,0,0,0,MSST 22,MSST 02,20; 22,03; 09,87,OVER,1x3,0,P,MSST 22,0,COVER 3
21,"2501 Mississippi State O vs Southern Miss, PFF Play 051",51,2,2,14,'-41,2,,,4,2,4,P,L,21,PRO - OPEN,,,,,,,OFF,,COMPLETE,GS,,,PA,,OVER,4 DOWN,,,COVER 4,,MSST 20,MSST 02,20; 22,87,03; 09,1,21,P,2,L,-4,4,1,0,,OUTSIDE ZONE,,,0,0,1,0,0,MSST 20,MSST 02,20; 22,03; 09,87,OVER,2x1,1,P,MSST 20,0,COVER 4
22,"2501 Mississippi State O vs Southern Miss, PFF Play 052",52,2,3,10,'-45,3,,,4,3,0,P,R,21,TREY Y OFF,,,,,,,OFF,,THROWN AWAY,GF,,,DB,,EVEN,4 DOWN,,,COVER 6,,,MSST 02,20; 22,87,03; 09,1,21,P,3,R,4,,0,0,,,,,0,0,1,0,0,,MSST 02,20; 22,03; 09,87,EVEN,1x3,0,P,,0,COVER 6
23,"2501 Mississippi State O vs Southern Miss, PFF Play 068",68,2,0,10,'-25,P,,,5,1,4,R,C,11,DOUBLES,,,,,,,OPEN,,,GF,Y INSERT,STR,ZN,,EVEN,4 DOWN,,,COVER 4,,MSST 06,MSST 02,06,08,00; 03; 04,0,11,R,1,C,4,4,0,,,INSIDE ZONE,,,0,0,0,0,0,MSST 06,MSST 02,06,00; 03; 04,08,EVEN,2x2,1,P,,0,COVER 4
24,"2501 Mississippi State O vs Southern Miss, PFF Play 069",69,2,2,6,'-29,2,,,5,2,5,P,C,11,DOUBLES,,,,,,,OPEN,,COMPLETE,GF,,,PA,,OVER,4 DOWN,,,COVER 4,,MSST 08,MSST 02,06,08,00; 03; 04,1,11,P,2,C,4,5,0,0,,INSIDE ZONE,,,0,0,1,0,0,MSST 08,MSST 02,06,00; 03; 04,08,OVER,2x2,1,R,MSST 08,1,COVER 4
25,"2501 Mississippi State O vs Southern Miss, PFF Play 070",70,2,3,1,'-34,3,SY,,5,3,0,R,R,11,DOUBLES,,,,,,,OPEN,,,GN,,ZN,ZN,,WIDE OVER,4 DOWN,,,COVER 4,,MSST 06,MSST 02,06,08,00; 03; 04,0,11,R,3,R,5,0,0,,,INSIDE ZONE,,,0,0,0,0,0,MSST 06,MSST 02,06,00; 03; 04,08,WIDE OVER,2x2,1,P,,0,COVER 4
26,"2501 Mississippi State O vs Southern Miss, PFF Play 079",79,2,0,10,'-25,P,,,6,1,8,R,L,11,DUO Y OFF,,,,,,,OFF,,,GN,,,GAP,,WIDE OVER,4 DOWN,,,COVER 2,,MSST 24,MSST 02,24,08,00; 03; 04,0,11,R,1,L,0,8,0,,,COUNTER,,,0,0,0,0,0,MSST 24,MSST 02,24,00; 03; 04,08,WIDE OVER,2x2,0,R,,0,COVER 2
27,"2501 Mississippi State O vs Southern Miss, PFF Play 080",80,2,2,2,'-33,2,,,6,2,1,R,L,11,DUO Y OFF,,,,,,,OFF,,,GN,,,ZN,,BENCH,4 DOWN,,,COVER 3,,MSST 24,MSST 02,24,08,00; 03; 04,0,11,R,2,L,8,1,0,,,MAN,,,0,0,0,0,0,MSST 24,MSST 02,24,00; 03; 04,08,WIDE UNDER,2x2,1,R,,0,COVER 3
28,"2501 Mississippi State O vs Southern Miss, PFF Play 081",81,2,3,1,'-34,3,SY,,6,3,3,R,L,13,ACE YU OFF,,,,,,,OFF,,,GF,Q POWER G LD,STR,GAP,,BENCH,4 DOWN,,,COVER 3,,MSST 01,MSST 01,24,08; 10; 87,00,0,13,R,3,L,1,3,0,,,PULL LEAD,,,0,0,0,0,0,MSST 01,MSST 01,24,00,08; 10; 87,WIDE UNDER,2x2,0,R,,0,COVER 3
29,"2501 Mississippi State O vs Southern Miss, PFF Play 082",82,2,1,10,'-37,1,,,6,4,19,P,L,11,DOUBLES,,,,,,,OPEN,,COMPLETE,GN,,,PA,,OVER,4 DOWN,,,COVER 3 SEAM,,MSST 03,MSST 02,06,08,00; 03; 04,0,11,P,4,L,3,19,0,0,,UNDEFINED,,,0,0,0,0,0,MSST 03,MSST 02,06,00; 03; 04,08,OVER,2x2,0,R,MSST 03,0,COVER 3 SEAM
30,"2501 Mississippi State O vs Southern Miss, PFF Play 083",83,2,1,10,'+44,1,,,6,5,7,P,C,11,DOUBLES,,,,,,,OPEN,,COMPLETE,GN,,,PA,,BENCH,4 DOWN,,,COVER 1,,MSST 00,MSST 02,06,08,00; 03; 04,1,11,P,5,C,19,7,0,0,,UNDEFINED,,,0,0,1,0,0,MSST 00,MSST 02,06,00; 03; 04,08,WIDE UNDER,2x2,0,P,MSST 00,1,COVER 1
31,"2501 Mississippi State O vs Southern Miss, PFF Play 084",84,2,2,3,'+37,2,,,6,6,4,P,L,11,DOUBLES,,,,,,,OPEN,,COMPLETE,GN,,,DB,,WIDE OVER,4 DOWN,,,COVER 2,,MSST 06,MSST 02,06,08,00; 03; 04,1,11,P,6,L,7,4,0,0,,,MSST 54 OH,,0,0,1,0,0,MSST 06,MSST 02,06,00; 03; 04,08,WIDE OVER,2x2,0,P,MSST 06,0,COVER 2
32,"2501 Mississippi State O vs Southern Miss, PFF Play 085",85,2,2,13,'+47,2,,,6,7,10,P,L,11,DOUBLES,,,,,,,OPEN,,INCOMPLETE,GF,,,RPO,,LOAD,,,,COVER 3,,MSST 07,MSST 02,06,08,07; 09; 11,0,11,P,7,L,4,,0,0,,COUNTER,MSSO D01 DPI,,0,0,0,0,0,,MSST 02,06,07; 09; 11,08,LOAD,2x2,0,P,MSST 07,0,COVER 3
33,"2501 Mississippi State O vs Southern Miss, PFF Play 086",86,2,1,10,'+37,1,,,6,8,-1,R,L,11,DUO Y OFF,,,,,,,OFF,,,GN,,,GAP,,BENCH,4 DOWN,,,COVER 6,,MSST 06,MSST 02,06,10,07; 09; 11,0,11,R,8,L,4,-1,0,,,COUNTER,(D) MSST 74 ILF,,0,0,0,0,0,MSST 06,MSST 02,06,07; 09; 11,10,WIDE UNDER,2x2,0,P,,0,COVER 6
34,"2501 Mississippi State O vs Southern Miss, PFF Play 087",87,2,2,11,'+38,2,,,6,9,8,P,L,11,TRIPS - OPEN,,,,,,,,,COMPLETE,GN,,,PA,,BENCH,4 DOWN,,,COVER 3,,MSST 00,MSST 02,20,10,00; 03; 04,0,11,P,9,L,-1,8,0,0,,INSIDE ZONE,(O) MSSO D01 UNRd; (O) MSST 00 UNR,,0,0,0,0,0,MSST 00,MSST 02,20,00; 03; 04,10,WIDE UNDER,3x1,1,R,MSST 00,1,COVER 3
35,"2501 Mississippi State O vs Southern Miss, PFF Play 088",88,2,3,3,'+30,3,,,6,10,10,R,L,11,DOUBLES,,,,,,,OPEN,,,GN,,STR,ZN,,BENCH,4 DOWN,,,COVER 2,,MSST 24,MSST 02,24,10,03; 04; 12,0,11,R,10,L,8,10,0,,,INSIDE ZONE,,,0,0,0,0,0,MSST 24,MSST 02,24,03; 04; 12,10,WIDE UNDER,2x2,1,P,,0,COVER 2
36,"2501 Mississippi State O vs Southern Miss, PFF Play 089",89,2,1,10,'+20,1,,RA,6,11,-1,R,L,11,TREY Y OFF,,,,,,,OFF,,,GF,,,ZN,,WIDE OVER,4 DOWN,,,COVER 3,,MSST 24,MSST 02,24,10,03; 04; 12,1,11,R,11,L,10,-1,0,,,OUTSIDE ZONE,,,0,0,1,0,0,MSST 24,MSST 02,24,03; 04; 12,10,WIDE OVER,3x1,0,R,,0,COVER 3
37,"2501 Mississippi State O vs Southern Miss, PFF Play 090",90,2,2,11,'+21,2,,RA,6,12,5,X,C,11,DOUBLES,,,,,,,OPEN,,,GN,,,,,EVEN,4 DOWN,,,,,,MSST 02,06,10,03; 04; 12,1,11,X,12,C,-1,,0,,,,MSSO D95 NZI,,0,0,1,0,0,,MSST 02,06,03; 04; 12,10,EVEN,2x2,0,R,,0,
38,"2501 Mississippi State O vs Southern Miss, PFF Play 091",91,2,2,6,'+16,2,,RA,6,13,10,R,C,11,TRIPS - OPEN,,,,,,,,,,GN,,,ZN,,EVEN,4 DOWN,,,COVER 3 SEAM,,MSST 06,MSST 02,06,08,00; 03; 04,0,11,R,13,C,-1,10,0,,,OUTSIDE ZONE,,,0,0,0,0,0,MSST 06,MSST 02,06,00; 03; 04,08,EVEN,1x3,0,R,,0,COVER 3 SEAM
39,"2501 Mississippi State O vs Southern Miss, PFF Play 092",92,2,1,6,'+6,1,,RA,6,14,-5,X,R,11,DOUBLES,,,,,,,OPEN,,,GN,,,,,BENCH,4 DOWN,,,,,,MSST 02,06,08,00; 03; 04,1,11,X,14,R,10,,0,,,,MSST 72 FST,,0,0,1,0,0,,MSST 02,06,00; 03; 04,08,WIDE UNDER,2x2,0,R,,0,
40,"2501 Mississippi State O vs Southern Miss, PFF Play 093",93,2,1,11,'+11,1,,RA,6,15,0,P,R,11,TREY Y OFF,,,,,,,OFF,,RUN,GN,,,SCR,,WIDE OVER,4 DOWN,,,RED ZONE,,MSST 02,MSST 02,06,08,00; 03; 04,0,11,P,15,R,10,0,0,0,,INSIDE ZONE,,,0,0,0,0,0,MSST 02,MSST 02,06,00; 03; 04,08,WIDE OVER,1x3,0,R,,0,RED ZONE
41,"2501 Mississippi State O vs Southern Miss, PFF Play 094",94,2,2,11,'+11,2,,RA,6,16,5,P,R,11,TRIPS - PRO,,,,,,,,,COMPLETE,GEMP,,,DB,,EVEN,4 DOWN,,,COVER 0,,MSST 08,MSST 02,06,08,00; 03; 04,1,11,P,16,R,0,5,0,0,,,,,0,0,1,0,0,MSST 08,MSST 02,06,00; 03; 04,08,EVEN,2x3,0,P,MSST 08,0,COVER 0
42,"2501 Mississippi State O vs Southern Miss, PFF Play 095",95,2,3,6,'+6,3,,RA,6,17,4,P,R,11,DUO Y OFF,,,,,,,OFF,,COMPLETE,GN,,,DB,,BENCH,4 DOWN,,,RED ZONE,,MSST 00,MSST 02,24,08,00; 03; 04,0,11,P,17,R,5,4,0,0,,,,,0,0,0,0,0,MSST 00,MSST 02,24,00; 03; 04,08,WIDE UNDER,2x2,0,P,MSST 00,1,RED ZONE
43,"2501 Mississippi State O vs Southern Miss, PFF Play 096",96,2,4,2,'+2,4,SY/GL,RA,6,18,2,R,L,13,KING U OFF,,,,,,,SLOT,,,GF,,,ZN,,WIDE OVER,4 DOWN,,,COVER 3,,MSST 01,MSST 01,24,08; 10; 87,00,0,13,R,18,L,4,2,0,,,OUTSIDE ZONE,MSST 10 OH,,0,0,0,0,0,MSST 01,MSST 01,24,00,08; 10; 87,WIDE OVER,3x1,0,P,,0,COVER 3
44,"2501 Mississippi State O vs Southern Miss, PFF Play 108",108,3,0,10,'-34,P,,,7,1,0,P,L,12,DUO Y OFF,,,,,,,OFF,,COMPLETE,GN,,,DB,,EVEN,4 DOWN,,,COVER 4,,MSST 08,MSST 02,06,08; 87,00; 03,0,12,P,1,L,2,0,1,0,,,,,0,0,0,0,0,MSST 08,MSST 02,06,00; 03,08; 87,EVEN,2x2,0,R,MSST 08,0,COVER 4
45,"2501 Mississippi State O vs Southern Miss, PFF Play 109",109,3,2,10,'-34,2,,,7,2,11,P,R,12,TRIPS - OPEN,,,,,,,,,COMPLETE,GN,,,SCR,,EVEN,4 DOWN,,,COVER 6,,MSST 03,MSST 02,06,08; 87,00; 03,1,12,P,2,R,0,11,1,0,,OUTSIDE ZONE,,,0,0,1,0,0,MSST 03,MSST 02,06,00; 03,08; 87,EVEN,3x1,1,P,MSST 03,0,COVER 6
46,"2501 Mississippi State O vs Southern Miss, PFF Play 110",110,3,1,10,'-45,1,,,7,3,51,P,R,12,ACE YU OFF,,,,,,,OFF,,COMPLETE,GN,,,PA,,UNDER,4 DOWN,,,COVER 3,,MSST 00,MSST 02,06,08; 87,00; 03,1,12,P,3,R,11,51,0,0,,UNDEFINED,MSST 03 OH,,0,0,1,0,0,MSST 00,MSST 02,06,00; 03,08; 87,UNDER,2x2,0,P,MSST 00,1,COVER 3
47,"2501 Mississippi State O vs Southern Miss, PFF Play 111",111,3,1,10,'+14,1,,RA,7,4,5,R,R,12,ACE YU OFF,,,,,,,OFF,,,GN,,,ZN,,BENCH,4 DOWN,,,COVER 6,,MSST 06,MSST 02,06,08; 87,00; 03,0,12,R,4,R,51,5,0,,,OUTSIDE ZONE,,,0,0,0,0,0,MSST 06,MSST 02,06,00; 03,08; 87,WIDE UNDER,2x2,1,P,,0,COVER 6
48,"2501 Mississippi State O vs Southern Miss, PFF Play 112",112,3,2,5,'+9,2,,RA,7,5,8,R,R,12,ACE YU OFF,,,,,,,OFF,,,GN,,WK,GAP,,EVEN,4 DOWN,,,COVER 3,,MSST 06,MSST 02,06,08; 87,00; 03,1,12,R,5,R,5,8,0,,,COUNTER,,,0,0,1,0,0,MSST 06,MSST 02,06,00; 03,08; 87,EVEN,2x2,0,R,,0,COVER 3
49,"2501 Mississippi State O vs Southern Miss, PFF Play 113",113,3,1,1,'+1,1,GL,RA,7,6,0,R,R,12,ACE YU OFF,,,,,,,OFF,,,GN,,,ZN,,JACK,4 DOWN,,,COVER 0,,MSST 06,MSST 02,06,08; 87,00; 03,1,12,R,6,R,8,0,0,,,MAN,,,0,0,1,0,0,MSST 06,MSST 02,06,00; 03,08; 87,OTHER,2x2,0,R,,0,COVER 0
50,"2501 Mississippi State O vs Southern Miss, PFF Play 114",114,3,2,1,'+1,2,GL,RA,7,7,0,R,R,11,TREY U HIP,,,,,,,WING PRO,,,GN,,,ZN,,EVEN,4 DOWN,,,COVER 0,,MSST 24,MSST 02,24,08,00; 03; 11,0,11,R,7,R,0,0,0,,,MAN,ILF,,0,0,0,0,0,MSST 24,MSST 02,24,00; 03; 11,08,EVEN,1x3,1,R,,0,COVER 0
51,"2501 Mississippi State O vs Southern Miss, PFF Play 115",115,3,2,6,'+6,2,,RA,7,8,6,R,R,11,TRIPS - OPEN,,Z ORB,,,,,,,,GF,,,ZN,,WIDE OVER,4 DOWN,,,COVER 0,,MSST 24,MSST 02,24,08,00; 03; 11,0,11,R,8,R,0,6,0,,,OUTSIDE ZONE,,MSST 24,0,0,0,0,0,MSST 24,MSST 02,24,00; 03; 11,08,WIDE OVER,1x3,1,R,,0,COVER 0
52,"2501 Mississippi State O vs Southern Miss, PFF Play 122",122,3,0,10,'-23,P,,,8,1,2,R,L,11,DOUBLES,,,,,,,OPEN,,,GF,,,ZN,,OVER,4 DOWN,,,COVER 3 SEAM,,MSST 06,MSST 02,06,05,00; 03; 04,0,11,R,1,L,6,2,0,,,MAN,,,0,0,0,0,0,MSST 06,MSST 02,06,00; 03; 04,05,OVER,2x2,1,R,,0,COVER 3 SEAM
53,"2501 Mississippi State O vs Southern Miss, PFF Play 123",123,3,2,8,'-25,2,,,8,2,12,P,C,11,DOUBLES,,,,,,,OPEN,,COMPLETE,GF,,,PA,,BENCH,4 DOWN,,,COVER 4,,MSST 00,MSST 02,06,05,00; 03; 04,1,11,P,2,C,2,12,0,0,,UNDEFINED,,,0,0,1,0,0,MSST 00,MSST 02,06,00; 03; 04,05,WIDE UNDER,2x2,0,R,MSST 00,1,COVER 4
54,"2501 Mississippi State O vs Southern Miss, PFF Play 124",124,3,1,10,'-37,1,,,8,3,13,R,R,11,DOUBLES,,,,,,,OPEN,,,GN,QB DRAW,,DRAW,,WIDE OVER,4 DOWN,,,COVER 3,,MSST 20,MSST 02,20,05,07; 09; 11,0,11,R,3,R,12,13,0,,,DRAW,,,0,0,0,0,0,MSST 20,MSST 02,20,07; 09; 11,05,WIDE OVER,2x2,0,P,,1,COVER 3
55,"2501 Mississippi State O vs Southern Miss, PFF Play 125",125,3,1,10,'+50,1,,,8,4,0,P,R,11,DOUBLES,,,,,,,OPEN,,INCOMPLETE,GN,,,PA,,WIDE OVER,4 DOWN,,,COVER 1,,MSST 07,MSST 02,20,05,07; 09; 11,1,11,P,4,R,13,,0,0,,UNDEFINED,,,0,0,1,0,0,,MSST 02,20,07; 09; 11,05,WIDE OVER,2x2,0,R,MSST 07,1,COVER 1
56,"2501 Mississippi State O vs Southern Miss, PFF Play 126",126,3,2,10,'+50,2,,,8,5,16,P,R,11,TREY Y OFF,,,,,,,OFF,,COMPLETE,GN,,,PA,,EVEN,4 DOWN,,,COVER 3,,MSST 04,MSST 02,24,05,00; 03; 04,0,11,P,5,R,13,16,0,0,,UNDEFINED,,,0,0,0,0,0,MSST 04,MSST 02,24,00; 03; 04,05,EVEN,1x3,0,P,MSST 04,1,COVER 3
57,"2501 Mississippi State O vs Southern Miss, PFF Play 127",127,3,1,10,'+34,1,,,8,6,0,P,R,11,TREY Y OFF,,,,,,,OFF,,INCOMPLETE,GN,,,PA,,EVEN,4 DOWN,,,COVER 4,,MSST 00,MSST 02,24,05,00; 03; 04,1,11,P,6,R,16,,0,0,,UNDEFINED,,,0,0,1,0,0,,MSST 02,24,00; 03; 04,05,EVEN,1x3,0,P,MSST 00,0,COVER 4
58,"2501 Mississippi State O vs Southern Miss, PFF Play 128",128,3,2,10,'+34,2,,,8,7,7,P,R,11,TRIPS - OPEN,,,,,,,,,COMPLETE,GN,,,PA,,BENCH,4 DOWN,,,COVER 3,,MSST 11,MSST 02,24,05,00; 03; 11,0,11,P,7,R,16,7,1,0,,OUTSIDE ZONE,,,0,0,0,0,0,MSST 11,MSST 02,24,00; 03; 11,05,WIDE UNDER,3x1,0,P,MSST 11,0,COVER 3
59,"2501 Mississippi State O vs Southern Miss, PFF Play 129",129,3,3,3,'+27,3,,,8,8,10,P,R,11,TRIPS - SLOT,,,,,,,OPEN,,COMPLETE,GEMP,,,QK,,WIDE OVER,4 DOWN,,,COVER 3,,MSST 11,MSST 02,24,05,00; 03; 11,1,11,P,8,R,7,10,0,1,,INSIDE ZONE,,,0,0,1,0,0,MSST 11,MSST 02,24,00; 03; 11,05,WIDE OVER,3x2,1,P,MSST 11,1,COVER 3
